prefecture_name,municipality_name,name_aliases,prefecture_code_2,area_code_5,local_government_code_6,region_level,official_home_url,valid_from,valid_to,code_source_url,home_source_url
北海道,札幌市,,01,01100,011002,8,https://www.city.sapporo.jp/,1972-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,函館市,,01,01202,012025,9,https://www.city.hakodate.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,小樽市,,01,01203,012033,9,https://www.city.otaru.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,旭川市,,01,01204,012041,9,https://www.city.asahikawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,室蘭市,,01,01205,012050,9,http://www.city.muroran.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,釧路市,,01,01206,012068,9,https://www.city.kushiro.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,帯広市,,01,01207,012076,9,https://www.city.obihiro.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,北見市,,01,01208,012084,9,https://www.city.kitami.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,夕張市,,01,01209,012092,9,https://www.city.yubari.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,岩見沢市,,01,01210,012106,9,https://www.city.iwamizawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,網走市,,01,01211,012114,9,https://www.city.abashiri.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,留萌市,,01,01212,012122,9,https://www.e-rumoi.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,苫小牧市,,01,01213,012131,9,https://www.city.tomakomai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,稚内市,,01,01214,012149,9,https://www.city.wakkanai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,美唄市,,01,01215,012157,9,https://www.city.bibai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,芦別市,,01,01216,012165,9,https://www.city.ashibetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,江別市,,01,01217,012173,9,http://www.city.ebetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,赤平市,,01,01218,012181,9,http://www.city.akabira.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,紋別市,,01,01219,012190,9,https://mombetsu.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,士別市,,01,01220,012203,9,https://www.city.shibetsu.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,名寄市,,01,01221,012211,9,http://www.city.nayoro.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,三笠市,,01,01222,012220,9,https://www.city.mikasa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,根室市,,01,01223,012238,9,http://www.city.nemuro.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685569143.html
北海道,千歳市,,01,01224,012246,9,https://www.city.chitose.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,滝川市,,01,01225,012254,9,https://www.city.takikawa.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,砂川市,,01,01226,012262,9,http://www.city.sunagawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,歌志内市,,01,01227,012271,9,https://www.city.utashinai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,深川市,,01,01228,012289,9,https://www.city.fukagawa.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,富良野市,,01,01229,012297,9,https://www.city.furano.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,登別市,,01,01230,012301,9,https://www.city.noboribetsu.lg.jp/,1970-08,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,恵庭市,,01,01231,012319,9,http://www.city.eniwa.hokkaido.jp/,1970-11,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,伊達市,,01,01233,012335,9,https://www.city.date.hokkaido.jp/,1972-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,北広島市,,01,01234,012343,9,https://www.city.kitahiroshima.hokkaido.jp/,1996-09,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,石狩市,,01,01235,012351,9,https://www.city.ishikari.hokkaido.jp/,1996-09,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,北斗市,,01,01236,012360,9,https://www.city.hokuto.hokkaido.jp/,2006-02,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,当別町,,01,01303,013030,12,http://www.town.tobetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,新篠津村,,01,01304,013048,13,https://www.vill.shinshinotsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,松前町,,01,01331,013315,12,https://www.town.matsumae.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,福島町,,01,01332,013323,12,http://www.town.fukushima.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,知内町,,01,01333,013331,12,http://www.town.shiriuchi.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,木古内町,,01,01334,013340,12,http://www.town.kikonai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,七飯町,,01,01337,013374,12,https://www.town.nanae.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,鹿部町,,01,01343,013439,12,https://www.town.shikabe.lg.jp/,1983-12,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,森町,,01,01345,013455,12,https://www.town.hokkaido-mori.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,八雲町,,01,01346,013463,12,http://www.town.yakumo.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,長万部町,,01,01347,013471,12,https://www.town.oshamambe.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,江差町,,01,01361,013617,12,https://www.hokkaido-esashi.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,上ノ国町,,01,01362,013625,12,http://www.town.kaminokuni.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,厚沢部町,,01,01363,013633,12,https://www.town.assabu.lg.jp/index.jsp,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,乙部町,,01,01364,013641,12,http://www.town.otobe.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,奥尻町,,01,01367,013676,12,https://www.town.okushiri.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,今金町,,01,01370,013706,12,https://www.town.imakane.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,せたな町,,01,01371,013714,12,https://www.town.setana.lg.jp/,2005-09,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685369143.html
北海道,島牧村,,01,01391,013919,13,https://www.vill.shimamaki.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,寿都町,,01,01392,013927,12,http://www.town.suttu.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,黒松内町,,01,01393,013935,12,http://www.kuromatsunai.com/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,蘭越町,,01,01394,013943,12,http://www.town.rankoshi.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,ニセコ町,,01,01395,013951,12,https://www.town.niseko.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,真狩村,,01,01396,013960,13,https://www.vill.makkari.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,留寿都村,,01,01397,013978,13,https://www.vill.rusutsu.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,喜茂別町,,01,01398,013986,12,https://www.town.kimobetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,京極町,,01,01399,013994,12,https://www.town-kyogoku.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,倶知安町,,01,01400,014001,12,https://www.town.kutchan.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,共和町,,01,01401,014010,12,https://www.town.kyowa.hokkaido.jp/,1971-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,岩内町,,01,01402,014028,12,https://www.town.iwanai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,泊村,,01,01403,014036,13,https://www.vill.tomari.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,神恵内村,,01,01404,014044,13,https://www.vill.kamoenai.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,積丹町,,01,01405,014052,12,https://www.town.shakotan.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,古平町,,01,01406,014061,12,http://www.town.furubira.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,仁木町,,01,01407,014079,12,http://www.town.niki.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,余市町,,01,01408,014087,12,http://www.town.yoichi.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,赤井川村,,01,01409,014095,13,https://www.akaigawa.com/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,南幌町,,01,01423,014231,12,https://www.town.nanporo.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,奈井江町,,01,01424,014249,12,http://www.town.naie.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,上砂川町,,01,01425,014257,12,http://town.kamisunagawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,由仁町,,01,01427,014273,12,https://www.town.yuni.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,長沼町,,01,01428,014281,12,https://www.maoi-net.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,栗山町,,01,01429,014290,12,https://www.town.kuriyama.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,月形町,,01,01430,014303,12,http://www.town.tsukigata.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,浦臼町,,01,01431,014311,12,https://www.town.urausu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,新十津川町,,01,01432,014320,12,https://www.town.shintotsukawa.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,妹背牛町,,01,01433,014338,12,http://www.town.moseushi.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,秩父別町,,01,01434,014346,12,https://www.town.chippubetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,雨竜町,,01,01436,014362,12,https://www.town.uryu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,北竜町,,01,01437,014371,12,http://www.town.hokuryu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,沼田町,,01,01438,014389,12,http://www.town.numata.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685269143.html
北海道,鷹栖町,,01,01452,014524,12,https://www.town.takasu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,東神楽町,,01,01453,014532,12,https://www.town.higashikagura.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,当麻町,,01,01454,014541,12,http://town.tohma.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,比布町,,01,01455,014559,12,https://www.town.pippu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,愛別町,,01,01456,014567,12,https://www.town.aibetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,上川町,,01,01457,014575,12,http://www.town.hokkaido-kamikawa.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,東川町,,01,01458,014583,12,https://town.higashikawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,美瑛町,,01,01459,014591,12,https://town.biei.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,上富良野町,,01,01460,014605,12,http://www.town.kamifurano.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,中富良野町,,01,01461,014613,12,https://www.town.nakafurano.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,南富良野町,,01,01462,014621,12,https://www.town.minamifurano.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,占冠村,,01,01463,014630,13,https://www.vill.shimukappu.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,和寒町,,01,01464,014648,12,https://www.town.wassamu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,剣淵町,,01,01465,014656,12,https://www.town.kembuchi.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,下川町,,01,01468,014681,12,https://www.town.shimokawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,美深町,,01,01469,014699,12,http://www.town.bifuka.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,音威子府村,,01,01470,014702,13,http://www.vill.otoineppu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,中川町,,01,01471,014711,12,https://www.town.nakagawa.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,幌加内町,,01,01472,014729,12,https://www.town.horokanai.hokkaido.jp/,2010-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,増毛町,,01,01481,014818,12,https://www.town.mashike.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,小平町,,01,01482,014826,12,https://www.town.obira.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,苫前町,,01,01483,014834,12,http://www.town.tomamae.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,羽幌町,,01,01484,014842,12,http://www.town.haboro.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,初山別村,,01,01485,014851,13,http://www.vill.shosanbetsu.lg.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,遠別町,,01,01486,014869,12,http://www.town.embetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,天塩町,,01,01487,014877,12,http://www.teshiotown.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,猿払村,,01,01511,015113,13,https://www.vill.sarufutsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,浜頓別町,,01,01512,015121,12,http://www.town.hamatonbetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,中頓別町,,01,01513,015130,12,http://www.town.nakatombetsu.hokkaido.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
北海道,枝幸町,,01,01514,015148,12,https://www.esashi.jp/,1970-04,,https://www.j-lis.go.jp/spd/code-address/hokkaido/cms_12214179.html,https://www.j-lis.go.jp/spd/map-search/hokkaido/cms_11685469143.html
